DocNo, Date, Device, Customer,SDCId, ZRAInvoiceNo,CustRef/PO, TPIN, Capturer, Reference, Currency, Rate, Sub-Total, VAT, Discount, Total, Receipt, Balance, Cash, Card, Swish, Other, AccountTransaction, Notes
INM0077305,1/14/2026 5:04:45 PM,Desktop,LC - Shoprites (T/A Africa Supermarkets Ltd),SDC0010022038,INV0010022038/87436,,1001646043, , ,ZMW,1,512.070007324219,81.9300003051758,0,594,0,0,0,0,0,0,Yes,SIAO 25- 62772; Shoprite - Cosmopolitan Mall; 96948; 1198540096
INM0077306,1/14/2026 5:04:45 PM,Desktop,LC - Shoprites (T/A Africa Supermarkets Ltd),SDC0010022038,INV0010022038/87435,,1001646043, , ,ZMW,1,9174,1467.83996582031,0,10641.83984375,0,0,0,0,0,0,Yes,SIAO 25- 62774; Shoprite - Cosmopolitan Mall; 96948; 1198542001
INM0077346,1/14/2026 5:04:45 PM,Desktop,Shoprites (T/A Africa Supermarkets Ltd),SDC0010022038,INV0010022038/87467,,1001646043, , ,ZMW,1,5689.7998046875,910.369995117188,0,6600.169921875,0,0,0,0,0,0,Yes,SIAO 25- 62829; Shoprite - Cairo Road; 2808; 1198434070
INM0077347,1/14/2026 5:04:45 PM,Desktop,Shoprites (T/A Africa Supermarkets Ltd),SDC0010022038,INV0010022038/87482,,1001646043, , ,ZMW,1,3413.69995117188,546.190002441406,0,3959.88989257813,0,0,0,0,0,0,Yes,SIAO 25- 62830; Shoprite - Cairo Road; 2808; 1198434071
INM0077382,1/14/2026 5:04:45 PM,Desktop,Shoprites (T/A Africa Supermarkets Ltd),SDC0010022038,INV0010022038/87503,,1001646043, , ,ZMW,1,11088.83984375,1774.18005371094,0,12863.01953125,0,0,0,0,0,0,Yes,SIAO 25- 62873; Shoprite - Kapiri Mposhi; 81474; 1198539868
INM0077391,1/14/2026 5:04:45 PM,Desktop,LC - Shoprites (T/A Africa Supermarkets Ltd),SDC0010022038,INV0010022038/87532,,1001646043, , ,ZMW,1,3278.60009765625,524.580017089844,0,3803.17993164063,0,0,0,0,0,0,Yes,SIAO 25- 62900; Shoprite - Mulungushi Kabwe; 35740; 1198233699
INM0077392,1/14/2026 5:04:45 PM,Desktop,LC - Shoprites (T/A Africa Supermarkets Ltd),SDC0010022038,INV0010022038/87516,,1001646043, , ,ZMW,1,1603.46997070313,256.559997558594,0,1860.03002929688,0,0,0,0,0,0,Yes,SIAO 25- 62901; Shoprite - Mulungushi Kabwe; 35740; 1198233700
INM0077440,1/14/2026 5:04:45 PM,Desktop,Novastar Beverages Ltd								,SDC0010022038,INV0010022038/87575,,2001856166, , ,ZMW,1,508.619995117188,81.379997253418,0,590,0,0,0,0,0,0,Yes,SIAO 25- 62949; Non MT Customer; ; 
INM0077442,1/15/2026 10:33:40 AM,Desktop,LC - Shoprites (T/A Africa Supermarkets Ltd),SDC0010022038,INV0010022038/87632,,1001646043, , ,ZMW,1,2619.30004882813,419.100006103516,0,3038.39990234375,0,0,0,0,0,0,No,SIAO 25- 61691; Shoprite - Chililabombwe; 64824; 1198239761
INM0077474,1/16/2026 9:22:28 AM,Desktop,Choppies Supermarkets (GR),SDC0010022038,INV0010022038/87899,,1003084829, , ,ZMW,0,22152.6796875,3544.40991210938,0,25697.08984375,0,0,0,0,0,0,No,SI 25- 2883; Choppies - Mansa; ; 4416
INM0077496,1/16/2026 9:22:28 AM,Desktop,Shoprites (T/A Africa Supermarkets Ltd),SDC0010022038,INV0010022038/87932,,1001646043, , ,ZMW,0,25395.900390625,4063.34008789063,0,29459.240234375,0,0,0,0,0,0,No,SIAO 25- 62964; Shoprite - MosiOaTunya; 55615; 1198539781
INM0077920,1/19/2026 4:16:52 PM,Desktop,RB - Pick N Pay,SDC0010022038,INV0010022038/88630,,1001978325, , ,ZMW,0,18118.240234375,1845.85998535156,0,19964.099609375,0,0,0,0,0,0,No,SIAO 25- 63587; PNP - Foxdale; ZC30; 4762451638.0
INM0077922,1/19/2026 4:16:52 PM,Desktop,RB - Pick N Pay,SDC0010022038,INV0010022038/88632,,1001978325, , ,ZMW,0,19051.630859375,2632.67993164063,0,21684.310546875,0,0,0,0,0,0,No,SIAO 25- 63589; PNP - Levy; ZC14; 4762439429.0
INM0077944,1/19/2026 4:38:05 PM,Desktop,UL - Shoprites (T/A Africa Supermarkets Ltd),SDC0010022038,INV0010022038/88650,,1001646043, , ,ZMW,1,829.349975585938,132.690002441406,0,962.039978027344,0,0,0,0,0,0,Yes,SIAO 25- 63382; MINI KABWATA; 99158; 1198695725
INM0077967,1/19/2026 4:38:05 PM,Desktop,UL - Shoprites (T/A Africa Supermarkets Ltd),SDC0010022038,INV0010022038/88664,,1001646043, , ,ZMW,1,866.47998046875,138.639999389648,0,1005.11999511719,0,0,0,0,0,0,Yes,SIAO 25- 63427; GREAT NORTH; 81458; 1198695148
INM0077974,1/19/2026 4:38:05 PM,Desktop,UL - Shoprites (T/A Africa Supermarkets Ltd),SDC0010022038,INV0010022038/88704,,1001646043, , ,ZMW,1,366.720001220703,58.6800003051758,0,425.399993896484,0,0,0,0,0,0,Yes,SIAO 25- 63441; CITY MALL; 64832; 1198896200
INM0078001,1/19/2026 4:38:05 PM,Desktop,UL - Shoprites (T/A Africa Supermarkets Ltd),SDC0010022038,INV0010022038/88737,,1001646043, , ,ZMW,1,2275.34008789063,364.059997558594,0,2639.39990234375,0,0,0,0,0,0,Yes,SIAO 25- 63514; MULUNGUSHI KABWE; 35740; 1198693054
INM0078008,1/19/2026 4:38:05 PM,Desktop,UL - Shoprites (T/A Africa Supermarkets Ltd),SDC0010022038,INV0010022038/88749,,1001646043, , ,ZMW,1,1014.94000244141,162.380004882813,0,1177.31994628906,0,0,0,0,0,0,Yes,SIAO 25- 63525; TWIN PALMS; 37938; 1198690998
INM0078010,1/19/2026 4:38:05 PM,Desktop,UL - Shoprites (T/A Africa Supermarkets Ltd),SDC0010022038,INV0010022038/88753,,1001646043, , ,ZMW,1,2911.0400390625,465.760009765625,0,3376.80004882813,0,0,0,0,0,0,Yes,SIAO 25- 63527; EAST PARK MALL; 91184; 1198698329
INM0078042,1/19/2026 4:38:05 PM,Desktop,UL - Choppies Supermarkets,SDC0010022038,INV0010022038/88694,,, , ,ZMW,1,6829.39013671875,1092.7099609375,0,7922.10009765625,0,0,0,0,0,0,Yes,SIAO 25- 63614; Choppies Superstores Mansa; ; 1001120034567
INM0078047,1/19/2026 4:38:05 PM,Desktop,UL - Pick N Pay,SDC0010022038,INV0010022038/88662,,1001978325, , ,ZMW,1,2969.67993164063,475.160003662109,0,3444.84008789063,0,0,0,0,0,0,Yes,SIAO 25- 63624; Arcades; ZC36; 4762447822
INM0078054,1/19/2026 4:38:05 PM,Desktop,UL - Pick N Pay,SDC0010022038,INV0010022038/88648,,1001978325, , ,ZMW,1,11545.990234375,1847.40002441406,0,13393.3896484375,0,0,0,0,0,0,Yes,SIAO 25- 63658; Centro Mall; ZC22; 4762431968
INM0078067,1/19/2026 5:15:05 PM,Desktop,Pick N Pay,SDC0010022038,INV0010022038/88855,,1001978325, , ,ZMW,1,2544,407.040008544922,0,2951.0400390625,0,0,0,0,0,0,Yes,SIAO 25- 63339; PNP - Kafue; ZC24; 4762463119.0
INM0078132,1/19/2026 5:15:05 PM,Desktop,LC - Shoprites (T/A Africa Supermarkets Ltd),SDC0010022038,INV0010022038/88920,,1001646043, , ,ZMW,1,2482.80004882813,397.239990234375,0,2880.0400390625,0,0,0,0,0,0,Yes,SIAO 25- 63485; Shoprite - Unza; 70768; 1198793509.0
INM0078166,1/19/2026 5:15:05 PM,Desktop,LC - Shoprites (T/A Africa Supermarkets Ltd),SDC0010022038,INV0010022038/88952,,1001646043, , ,ZMW,1,3617.69995117188,578.840026855469,0,4196.5400390625,0,0,0,0,0,0,Yes,SIAO 25- 63632; Shoprite - Unza; 70768; 1199088594.0
INM0078168,1/19/2026 5:15:05 PM,Desktop,LC - Shoprites (T/A Africa Supermarkets Ltd),SDC0010022038,INV0010022038/88949,,1001646043, , ,ZMW,1,473.380004882813,75.7399978637695,0,549.119995117188,0,0,0,0,0,0,Yes,SIAO 25- 63635; Shoprite - Unza; 70768; 1199088586.0
INM0078192,1/19/2026 5:15:05 PM,Desktop,Shoprites (T/A Africa Supermarkets Ltd),SDC0010022038,INV0010022038/88981,,1001646043, , ,ZMW,1,17663.69921875,2826.18994140625,0,20489.890625,0,0,0,0,0,0,Yes,SIAO 25- 63702; Shoprite - Lusaka Woodlands; 94433; 1198998863.0
INM0078202,1/19/2026 5:15:05 PM,Desktop,LC - Shoprites (T/A Africa Supermarkets Ltd),SDC0010022038,INV0010022038/88993,,1001646043, , ,ZMW,1,99782.8984375,15965.259765625,0,115748.15625,0,0,0,0,0,0,Yes,SIAO 25- 63728; Shoprite - Lusaka Woodlands; 94433; 1199089797.0
INM0078207,1/19/2026 5:15:05 PM,Desktop,Shoprites (T/A Africa Supermarkets Ltd),SDC0010022038,INV0010022038/88997,,1001646043, , ,ZMW,1,2917.80004882813,466.850006103516,0,3384.64990234375,0,0,0,0,0,0,Yes,SIAO 25- 63734; Shoprite - Kabulonga; 39883; 1199088349.0
INM0078217,1/19/2026 5:15:05 PM,Desktop,LC - Shoprites (T/A Africa Supermarkets Ltd),SDC0010022038,INV0010022038/89012,,1001646043, , ,ZMW,1,4396.5498046875,703.450012207031,0,5100,0,0,0,0,0,0,Yes,SIAO 25- 63747; Shoprite - Mini Ibex Hill; G606; 1199058749.0
INM0078265,1/19/2026 7:30:35 PM,Desktop,UL - Shoprites (T/A Africa Supermarkets Ltd),SDC0010022038,INV0010022038/88786,,1001646043, , ,ZMW,1,7375.16015625,1180.02001953125,0,8555.1796875,0,0,0,0,0,0,No,SIAO 25- 63605; Shoprite - Solwezi City Mall; 64832; 1198896199.0
INM0078302,1/19/2026 7:30:35 PM,Desktop,LC - Shoprites (T/A Africa Supermarkets Ltd),SDC0010022038,INV0010022038/88819,,1001646043, , ,ZMW,1,6816.490234375,1090.64001464844,0,7907.1298828125,0,0,0,0,0,0,No,SIAO 25- 63691; Shoprite - Mufulira; 2858; 1198688885.0
INM0078307,1/19/2026 7:30:35 PM,Desktop,Shoprites (T/A Africa Supermarkets Ltd),SDC0010022038,INV0010022038/88823,,1001646043, , ,ZMW,1,20060.19921875,3209.64990234375,0,23269.849609375,0,0,0,0,0,0,No,SIAO 25- 63698; Shoprite - Solwezi; 2890; 1198998089.0
INM0078314,1/19/2026 7:30:35 PM,Desktop,RB - Shoprites (T/A Africa Supermarkets Ltd),SDC0010022038,INV0010022038/88845,,1001646043, , ,ZMW,1,136.880004882813,0,0,136.880004882813,0,0,0,0,0,0,No,SIAO 25- 63709; Shoprite - Mufulira; 2858; 1199088466.0
INM0078316,1/19/2026 7:30:35 PM,Desktop,UL - Shoprites (T/A Africa Supermarkets Ltd),SDC0010022038,INV0010022038/88830,,1001646043, , ,ZMW,1,968.960021972656,155.029998779297,0,1123.98999023438,0,0,0,0,0,0,No,SIAO 25- 63713; Shoprite - Mufulira; 2858; 1198792140.0
INM0077598,1/16/2026 9:22:28 AM,Desktop,Karibu Pharmaceuticals,SDC0010022038,INV0010022038/88044,,1002202878, , ,ZMW,0,15733,2517.28002929688,0,18250.279296875,0,0,0,0,0,0,No,SIAO 25- 63086; Non MT Customer; ; 
INM0077606,1/16/2026 9:22:28 AM,Desktop,Leebok Enterprises Ltd,SDC0010022038,INV0010022038/88053,,1001795064, , ,ZMW,0,7043.16015625,1126.93005371094,0,8170.08984375,0,0,0,0,0,0,No,SIAO 25- 63096; Non MT Customer; ; 
INM0077623,1/16/2026 10:17:05 AM,Desktop,Karibu Pharmaceuticals,SDC0010022038,INV0010022038/88084,,1002202878, , ,ZMW,0,102079.4609375,1306.81994628906,0,103386.28125,0,0,0,0,0,0,No,SIAO 25- 63109; Non MT Customer; ; 
INM0077635,1/16/2026 10:17:05 AM,Desktop,RB - Choppies Supermarkets,SDC0010022038,INV0010022038/88097,,1003084829, , ,ZMW,0,26028.900390625,3687.05004882813,0,29715.94921875,0,0,0,0,0,0,No,SIAO 25- 63123; Choppies - Matero; ; 4105.0
INM0077675,1/16/2026 4:54:30 PM,Desktop,RB - Shoprites (T/A Africa Supermarkets Ltd),SDC0010022038,INV0010022038/88363,,1001646043, , ,ZMW,0,10797.759765625,1727.64001464844,0,12525.400390625,0,0,0,0,0,0,No,SIAO 25- 63150; Shoprite - Mufulira; 2858; 1198987699
INM0077678,1/16/2026 4:54:30 PM,Desktop,UL - Pick N Pay,SDC0010022038,INV0010022038/88355,,1001978325, , ,ZMW,0,17757.3203125,2841.15991210938,0,20598.48046875,0,0,0,0,0,0,No,SIAO 25- 63154; Shoprite - Mukuba Mall; 84723; 4762218793
INM0077707,1/16/2026 5:15:54 PM,Desktop,Little Mart,SDC0010022038,INV0010022038/88386,,1020838363, , ,ZMW,1,8858.6796875,1417.43994140625,0,10276.1201171875,0,0,0,0,0,0,Yes,SIAO 25- 63172; Non MT Customer; ; 
INM0077725,1/17/2026 1:26:51 PM,Desktop,RB - Shoprites (T/A Africa Supermarkets Ltd),SDC0010022038,INV0010022038/88422,,1001646043, , ,ZMW,1,401.820007324219,0,0,401.820007324219,0,0,0,0,0,0,No,SIAO 25- 63209; Shoprite - Kitwe; 2832; 1199088905.0
INM0077737,1/17/2026 1:35:19 PM,Desktop,RB - Mist Cash & Carry - Ndola,SDC0010022038,INV0010022038/88417,,1003894268, , ,ZMW,1,57790,9246.400390625,0,67036.3984375,0,0,0,0,0,0,No,SIAO 25- 63136; Non MT Customer; ; 
INM0077743,1/17/2026 2:18:56 PM,Desktop,UL - Shoprites (T/A Africa Supermarkets Ltd),SDC0010022038,INV0010022038/88439,,1001646043, , ,ZMW,1,4293.2998046875,686.929992675781,0,4980.22998046875,0,0,0,0,0,0,Yes,SIAO 25- 63201; MANDA HILL; 2997; 1198896760
INM0077768,1/17/2026 2:18:56 PM,Desktop,UL - Shoprites (T/A Africa Supermarkets Ltd),SDC0010022038,INV0010022038/88464,,1001646043, , ,ZMW,1,14417.2001953125,2306.72998046875,0,16723.9296875,0,0,0,0,0,0,Yes,SIAO 25- 63248; WATERFALLS; 34922; 1198894798
INM0077782,1/17/2026 2:18:56 PM,Desktop,UL - Shoprites (T/A Africa Supermarkets Ltd),SDC0010022038,INV0010022038/88478,,1001646043, , ,ZMW,1,52711.51171875,8433.830078125,0,61145.33984375,0,0,0,0,0,0,Yes,SIAO 25- 63273; TWIN PALMS; 37938; 1198690996
INM0078444,1/20/2026 4:26:17 PM,Desktop,RB - Puma Interland Kasungula (COD),SDC0010022038,INV0010022038/89273,,, , ,ZMW,0,6933.5400390625,657.929992675781,0,7591.47021484375,0,0,0,0,0,0,No,SIAO 25- 64060; Non MT Customer; ; 
INM0078490,1/20/2026 4:46:15 PM,Desktop,Choppies Supermarkets (GR),SDC0010022038,INV0010022038/89421,,1003084829, , ,ZMW,1,594.830017089844,95.1699981689453,0,690,0,0,0,0,0,0,Yes,SI 25- 2934; Choppies - Petauke; ; 6138
INM0078545,1/20/2026 4:46:15 PM,Desktop,Shoprites (T/A Africa Supermarkets Ltd),SDC0010022038,INV0010022038/89490,,1001646043, , ,ZMW,1,16292.7001953125,2606.82006835938,0,18899.51953125,0,0,0,0,0,0,Yes,SIAO 25- 63876; Shoprite - Bauleni; 99302; 1198979276
INM0078551,1/20/2026 4:46:15 PM,Desktop,Health Cure Pharmacy,SDC0010022038,INV0010022038/89480,,1001852760, , ,ZMW,1,6284.5,1005.52001953125,0,7290.02001953125,0,0,0,0,0,0,Yes,SIAO 25- 63907; Non MT Customer; ; 
INM0078556,1/20/2026 4:46:15 PM,Desktop,Shoprites (T/A Africa Supermarkets Ltd),SDC0010022038,INV0010022038/89500,,1001646043, , ,ZMW,1,50859.8984375,8137.6298828125,0,58997.53125,0,0,0,0,0,0,Yes,SIAO 25- 63915; Shoprite - Munali; 39875; 1198999517
INM0078570,1/20/2026 4:46:15 PM,Desktop,Shoprites (T/A Africa Supermarkets Ltd),SDC0010022038,INV0010022038/89514,,1001646043, , ,ZMW,1,6915.5,1106.47998046875,0,8021.97998046875,0,0,0,0,0,0,Yes,SIAO 25- 63931; Shoprite - Kabwata; 99158; 1198864565
INM0078595,1/20/2026 4:46:15 PM,Desktop,Shoprites (T/A Africa Supermarkets Ltd),SDC0010022038,INV0010022038/89547,,1001646043, , ,ZMW,1,267.549987792969,42.810001373291,0,310.359985351563,0,0,0,0,0,0,Yes,SIAO 25- 63964; Shoprite - Chilenje; 2963; 1199087177
INM0078613,1/20/2026 4:46:15 PM,Desktop,Shoprites (T/A Africa Supermarkets Ltd),SDC0010022038,INV0010022038/89556,,1001646043, , ,ZMW,1,923.280029296875,147.720001220703,0,1071,0,0,0,0,0,0,Yes,SIAO 25- 63983; Shoprite - Chalala; G428; 1199088952
INM0078633,1/20/2026 4:46:15 PM,Desktop,LC - Shoprites (T/A Africa Supermarkets Ltd),SDC0010022038,INV0010022038/89592,,1001646043, , ,ZMW,1,2213.39990234375,354.149993896484,0,2567.55004882813,0,0,0,0,0,0,Yes,SIAO 25- 64017; Shoprite - Mini Ibex Hill; G606; 1198698817
INM0078638,1/20/2026 4:46:15 PM,Desktop,Shoprites (T/A Africa Supermarkets Ltd),SDC0010022038,INV0010022038/89606,,1001646043, , ,ZMW,1,8534.5,1365.52001953125,0,9900.01953125,0,0,0,0,0,0,Yes,SIAO 25- 64023; Shoprite - Great North; 81458; 1199088445
INM0078663,1/20/2026 4:46:15 PM,Desktop,Shoprites (T/A Africa Supermarkets Ltd),SDC0010022038,INV0010022038/89608,,1001646043, , ,ZMW,1,445.910003662109,71.3499984741211,0,517.260009765625,0,0,0,0,0,0,Yes,SIAO 25- 64053; Shoprite - Mini Ibex Hill; G606; 1198695267
INM0078681,1/20/2026 4:46:15 PM,Desktop,Shoprites (T/A Africa Supermarkets Ltd),SDC0010022038,INV0010022038/89630,,1001646043, , ,ZMW,1,310.359985351563,49.6599998474121,0,360.019989013672,0,0,0,0,0,0,Yes,SIAO 25- 64088; Shoprite - Matero; 2921; 1199086981
INM0077497,1/16/2026 9:22:28 AM,Desktop,Shoprites (T/A Africa Supermarkets Ltd),SDC0010022038,INV0010022038/87925,,1001646043, , ,ZMW,0,27965.5,4474.47998046875,0,32439.98046875,0,0,0,0,0,0,No,SIAO 25- 62965; Shoprite - Livingstone; 2840; 1198448574
INM0077506,1/16/2026 9:22:28 AM,Desktop,LC - Shoprites (T/A Africa Supermarkets Ltd),SDC0010022038,INV0010022038/87936,,1001646043, , ,ZMW,0,4595.52978515625,735.289978027344,0,5330.81982421875,0,0,0,0,0,0,No,SIAO 25- 62974; Shoprite - Livingstone; 2840; 1198539439
INM0077549,1/16/2026 9:22:28 AM,Desktop,Hello Mart investment Limited,SDC0010022038,INV0010022038/87980,,, , ,ZMW,0,4252,0,0,4252,0,0,0,0,0,0,No,SIAO 25- 63019; Non MT Customer; ; Makeni rd
INM0077556,1/16/2026 9:22:28 AM,Desktop,LC - Shoprites (T/A Africa Supermarkets Ltd),SDC0010022038,INV0010022038/87993,,1001646043, , ,ZMW,0,840.52001953125,134.479995727539,0,975,0,0,0,0,0,0,No,SIAO 25- 63026; Shoprite - Waterfalls; 34922; 1198217340
INM0077592,1/16/2026 9:22:28 AM,Desktop,Pick N Pay,SDC0010022038,INV0010022038/88047,,1001978325, , ,ZMW,0,6931,1108.9599609375,0,8039.9599609375,0,0,0,0,0,0,No,SIAO 25- 63080; PNP - Garden City; ZC26; 4762342108
INM0077593,1/16/2026 9:22:28 AM,Desktop,Pick N Pay,SDC0010022038,INV0010022038/88035,,1001978325, , ,ZMW,0,25261.7890625,4041.8798828125,0,29303.669921875,0,0,0,0,0,0,No,SIAO 25- 63081; PNP - Garden City; ZC26; 4762203360
INM0077608,1/16/2026 9:22:28 AM,Desktop,Cheers Distribution Centre (Future Ventures Ltd),SDC0010022038,INV0010022038/88055,,1001999710, , ,ZMW,0,32321.869140625,5171.47998046875,0,37493.3515625,0,0,0,0,0,0,No,SIAO 25- 63099; Cheers - Mass Media; ; 12600155
INM0077659,1/16/2026 4:54:30 PM,Desktop,Choppies Supermarkets (GR),SDC0010022038,INV0010022038/88346,,1003084829, , ,ZMW,0,58906.0703125,9144.9296875,0,68051,0,0,0,0,0,0,No,SI 25- 2903; Choppies - Kwacha East; ; 1001120034420
INM0077660,1/16/2026 4:54:30 PM,Desktop,Choppies Supermarkets (GR),SDC0010022038,INV0010022038/88347,,1003084829, , ,ZMW,0,34656.55078125,4951.4501953125,0,39608,0,0,0,0,0,0,No,SI 25- 2905; Choppies - Chambishi; ; 1001120034427
INM0077680,1/16/2026 4:54:30 PM,Desktop,UL - Pick N Pay,SDC0010022038,INV0010022038/88367,,1001978325, , ,ZMW,0,12134.2998046875,1941.48999023438,0,14075.7900390625,0,0,0,0,0,0,No,SIAO 25- 63156; PNP - Kapiji Solwezi; ZC27; 4762220485
INM0077715,1/17/2026 10:55:47 AM,Desktop,UL - Pick N Pay,SDC0010022038,INV0010022038/88411,,1001978325, , ,ZMW,1,4454.990234375,712.789978027344,0,5167.77978515625,0,0,0,0,0,0,No,SIAO 25- 63178; PNP - Kitwe CC; ZC28; 4762194536
INM0077740,1/17/2026 2:18:56 PM,Desktop,Boost Fuel Solutions Ltd,SDC0010022038,INV0010022038/88436,,2001253340, , ,ZMW,1,4075.11010742188,652.049987792969,0,4727.16015625,0,0,0,0,0,0,Yes,SIAO 25- 63182; ; ; 
INM0079275,1/22/2026 5:00:28 PM,Desktop,Shoprites (T/A Africa Supermarkets Ltd),SDC0010022038,INV0010022038/90371,,1001646043, , ,ZMW,1,4725,756,0,5481,0,0,0,0,0,0,Yes,SIAO 25- 64594; Shoprite - Mansa; 2955; 1198863035
INM0079291,1/22/2026 5:00:28 PM,Desktop,LC - Shoprites (T/A Africa Supermarkets Ltd),SDC0010022038,INV0010022038/90382,,1001646043, , ,ZMW,1,7558.2001953125,0,0,7558.2001953125,0,0,0,0,0,0,Yes,SIAO 25- 64625; Shoprite - Chipata; 2913; 1198894283
INM0079298,1/22/2026 5:00:28 PM,Desktop,Shoprites (T/A Africa Supermarkets Ltd),SDC0010022038,INV0010022038/90390,,1001646043, , ,ZMW,1,1589.06994628906,254.25,0,1843.31994628906,0,0,0,0,0,0,Yes,SIAO 25- 64636; Shoprite - Chipata; 2913; 1198798119
INM0079305,1/22/2026 5:00:28 PM,Desktop,Shoprites (T/A Africa Supermarkets Ltd),SDC0010022038,INV0010022038/90401,,1001646043, , ,ZMW,1,1589.06994628906,254.25,0,1843.31994628906,0,0,0,0,0,0,Yes,SIAO 25- 64646; Shoprite - Kabwe; 2824; 1198797375
INM0079334,1/22/2026 5:00:28 PM,Desktop,Shoprites (T/A Africa Supermarkets Ltd),SDC0010022038,INV0010022038/90429,,1001646043, , ,ZMW,1,16292.7001953125,2606.82006835938,0,18899.51953125,0,0,0,0,0,0,Yes,SIAO 25- 64675; Shoprite - Barotse Mall; 84799; 1198979271
INM0079357,1/22/2026 5:00:28 PM,Desktop,LC - Shoprites (T/A Africa Supermarkets Ltd),SDC0010022038,INV0010022038/90452,,1001646043, , ,ZMW,1,1613.80004882813,258.209991455078,0,1872.01000976563,0,0,0,0,0,0,Yes,SIAO 25- 64698; Shoprite - Livingstone; 2840; 1197998100
INM0079391,1/22/2026 5:00:28 PM,Desktop,LC - Shoprites (T/A Africa Supermarkets Ltd),SDC0010022038,INV0010022038/90489,,1001646043, , ,ZMW,1,1613.80004882813,258.209991455078,0,1872.01000976563,0,0,0,0,0,0,Yes,SIAO 25- 64768; Shoprite - Kabwe; 2824; 1197998768
INM0079393,1/22/2026 5:00:28 PM,Desktop,LC - Shoprites (T/A Africa Supermarkets Ltd),SDC0010022038,INV0010022038/90491,,1001646043, , ,ZMW,1,16810.400390625,2689.65991210938,0,19500.060546875,0,0,0,0,0,0,Yes,SIAO 25- 64770; Shoprite - Kabwe; 2824; 1198317964
INM0079398,1/22/2026 5:00:28 PM,Desktop,LC - Shoprites (T/A Africa Supermarkets Ltd),SDC0010022038,INV0010022038/90496,,1001646043, , ,ZMW,1,4396.5498046875,703.450012207031,0,5100,0,0,0,0,0,0,Yes,SIAO 25- 64775; Shoprite - Kabwe; 2824; 1199059409
INM0079400,1/22/2026 5:00:28 PM,Desktop,LC - Shoprites (T/A Africa Supermarkets Ltd),SDC0010022038,INV0010022038/90498,,1001646043, , ,ZMW,1,9862.099609375,1577.93994140625,0,11440.0400390625,0,0,0,0,0,0,Yes,SIAO 25- 64777; x100; ; 1198774592
INM0079425,1/22/2026 5:01:46 PM,Desktop,Choppies Supermarkets (GR),SDC0010022038,INV0010022038/90284,,1003084829, , ,ZMW,1,310.350006103516,49.6599998474121,0,360.010009765625,0,0,0,0,0,0,No,SI 25- 2986; Choppies - Kwacha East; ; 1001120036759.0
INM0079437,1/22/2026 5:01:46 PM,Desktop,Chingola Bargain Centre 2,SDC0010022038,INV0010022038/90266,,1001949546, , ,ZMW,1,35341.6796875,1664.28002929688,0,37005.9609375,0,0,0,0,0,0,No,SIAO 25- 64738; Non MT Customer; ; 
INM0079185,1/22/2026 11:39:43 AM,Desktop,RB - Choppies Supermarkets,SDC0010022038,INV0010022038/90259,,1003084829, , ,ZMW,1,900.169982910156,144.029998779297,0,1044.19995117188,0,0,0,0,0,0,No,SIAO 25- 64638; Choppies - Chililabombwe; ; 1001120036692.0
INM0079189,1/22/2026 12:05:56 PM,Desktop,Baxter Medical Supplies - Kitwe,SDC0010022038,INV0010022038/90169,,2971771191, , ,ZMW,1,109056.8515625,17449.150390625,0,126506,0,0,0,0,0,0,Yes,SIAO 25- 64585; ; ; 
INM0079237,1/22/2026 5:00:28 PM,Desktop,Pick N Pay,SDC0010022038,INV0010022038/90333,,1001978325, , ,ZMW,1,3517.21997070313,562.75,0,4079.96997070313,0,0,0,0,0,0,Yes,SIAO 25- 64538; PNP - Crossroads; ZC39; 4762491189
INM0079255,1/22/2026 5:00:28 PM,Desktop,LC - Shoprites (T/A Africa Supermarkets Ltd),SDC0010022038,INV0010022038/90351,,1001646043, , ,ZMW,1,8069,1291.0400390625,0,9360.0400390625,0,0,0,0,0,0,Yes,SIAO 25- 64564; Shoprite - Chirundu; 35766; 1197543204
INM0079277,1/22/2026 5:00:28 PM,Desktop,Shoprites (T/A Africa Supermarkets Ltd),SDC0010022038,INV0010022038/90373,,1001646043, , ,ZMW,1,85344,13655.0400390625,0,98999.0390625,0,0,0,0,0,0,Yes,SIAO 25- 64597; Shoprite - Kapiri Mposhi; 81474; 1199088167
INM0079296,1/22/2026 5:00:28 PM,Desktop,Shoprites (T/A Africa Supermarkets Ltd),SDC0010022038,INV0010022038/90387,,1001646043, , ,ZMW,1,2844.89990234375,455.179992675781,0,3300.080078125,0,0,0,0,0,0,Yes,SIAO 25- 64633; Shoprite - Chipata; 2913; 1199087911
INM0079311,1/22/2026 5:00:28 PM,Desktop,Shoprites (T/A Africa Supermarkets Ltd),SDC0010022038,INV0010022038/90405,,1001646043, , ,ZMW,1,43552.421875,6968.39013671875,0,50520.80859375,0,0,0,0,0,0,Yes,SIAO 25- 64652; Shoprite - Chipata; 2913; 1199083564
INM0079319,1/22/2026 5:00:28 PM,Desktop,LC - Shoprites (T/A Africa Supermarkets Ltd),SDC0010022038,INV0010022038/90413,,1001646043, , ,ZMW,1,1752.15002441406,280.339996337891,0,2032.48999023438,0,0,0,0,0,0,Yes,SIAO 25- 64660; Shoprite - Kabwe; 2824; 1199099071
